id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
303235,"{'lon': 5.363874, 'lat': 43.373142}",I132150048,Ecole Mixte St Antoine Palanque,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Tennis']",false,,Chemin de Lamartine,13215,,Commune,true
306759,"{'lon': 5.389779, 'lat': 43.305926}",I132010005,PISCINE MUNICIPALE ST CHARLES,Bassin sportif de natation,Bassin de natation,"['Baignade loisirs', 'Natation course sportive', 'Water-Polo']",,,90 BOULEVARD LOUIS GROBET,13201,,Commune,false
306760,"{'lon': 5.38258, 'lat': 43.29696}",I132010006,LYCEE THIERS,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,5 PLACE DU LYCEE,13201,,Région,true
306761,"{'lon': 5.373112, 'lat': 43.305999}",I132030002,CASERNE DE POMPIERS DU BD DE STRASBOURG,Salle de culturisme,Salle ou terrain spécialisé,['Musculation'],false,,9 BD DE STRASBOURG,13203,,Etat,false
306762,"{'lon': 5.38068, 'lat': 43.30992}",I132030018,BASIC FIT,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Activités de forme et de santé'],false,www.basic-fit.com,6 Rue Jean Cristofol,13203,BASIC FIT,,false
306763,"{'lon': 5.403332, 'lat': 43.31333}",I132040009,FEDERATION,Salle de cours collectifs,Equipement d'activités de forme et de santé,"['Danses par Couple (Danses de compétition)', 'Gymnastique Acrobatique']",false,,14 BOULEVARD MEYER,13204,,Commune,false
306764,"{'lon': 5.40164, 'lat': 43.30735}",I132040015,ESCALE DUPARC,Salle de danse,Salle ou terrain spécialisé,"['Boxe française savate', 'Danses par Couple (Danses de compétition)', 'Gymnastique Rythmique', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,108 BOULEVARD FRANCOISE DUPARC,13204,,Commune,false
306765,"{'lon': 5.40698, 'lat': 43.315746}",I132040019,POSTE DE SAINT JUST,Salle de culturisme,Salle ou terrain spécialisé,['Musculation'],false,,ROND POINT MARIE MADELEINE FOUCADE,13204,,Etat,false
306766,"{'lon': 5.4014, 'lat': 43.3002}",I132050006,JEUX DE BOULES DORIA,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,30 BD SAKAKINI,13205,,Association(s),false
306767,"{'lon': 5.398832, 'lat': 43.289706}",I132050012,REVITAL,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,4 Rue nègre,13205,,Etablissement privé commercial,false
306768,"{'lon': 5.382934, 'lat': 43.294342}",I132060004,GYM CLUB BARET,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,42 Cours julien,13206,,Etablissement privé commercial,false
306769,"{'lon': 5.373032, 'lat': 43.287062}",I132060014,COLLEGE ANATOLE FRANCE,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Tennis de table']",false,,8 COURS PUGET,13206,,Département,false
306770,"{'lon': 5.36309, 'lat': 43.287995}",I132070002,CASERNE D'ENDOUME,Salle de culturisme,Salle ou terrain spécialisé,['Musculation'],false,,55 RUE SAUVER TOBELEM,13207,,Etat,false
306771,"{'lon': 5.369518, 'lat': 43.268232}",I132070005,SPORTING CLUB DE LA CORNICHE,Bassin sportif de natation,Bassin de natation,"['Aquagym', 'Baignade loisirs', 'Natation course sportive', 'Natation synchronisée', 'Water-Polo']",,,178 BIS CORNICHE PRESIDENT JF KENNEDY,13207,,Association(s),false
306772,"{'lon': 5.36347, 'lat': 43.292284}",I132070015,Société Nautique de Marseille,Site d'activités aquatiques et nautiques,Site d'activités aquatiques et nautiques,"['Motonautisme / Jet hydrojet / Aéroglisseur', 'Planche à Voile']",false,,34 boulevard charles livon,13207,,Association(s),false
306773,"{'lon': 5.372023, 'lat': 43.290975}",I132070023,ESPACE FORME NOTRE DAME,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,44 Rue fort notre dame,13207,,Etablissement privé commercial,false
306774,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Multisports/City-stades,Multisports/City-stades,"['Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,83 TRAVERSE PARAGON,13208,,Commune,true
306775,"{'lon': 5.38143038747, 'lat': 43.2519076467}",I132080083,SALLES DE SPORT DU SABLIER (gymnase du sablier),Salle de gymnastique sportive,Salle ou terrain spécialisé,"['Expression gymnique', 'Gymnastique Artistique', 'Gymnastique Rythmique']",false,,52 BOULEVARD DU SABLIER,13208,,Commune,true
306776,"{'lon': 5.40491, 'lat': 43.25465}",I132090006,COMPLEXE SPORTIF DESAUTEL,Salle multisports (gymnase),Salle multisports,"['Activités de forme et de santé', 'Badminton', 'Jeu de volant', 'Basket-Ball', 'Boxe Anglaise', 'Escrime (Epée / Fleuret / Sabre )', 'Gymnastique Artistique', 'Handball / Mini hand / Handball de plage', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine', 'Tennis', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CHEMIN JOSEPH AIGUIER,13209,,Commune,true
306777,"{'lon': 5.39922, 'lat': 43.25045}",I132090007,COMPLEXE SPORTIF PAUL LE CESNE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,94 RUE JULES ISAAC,13209,,Commune,true
306778,"{'lon': 5.43015, 'lat': 43.237}",I132090008,FRONTON PELOTE BASQUE,Mur ou fronton mixte,Mur et fronton,"['Cesta punta/Mains nues/Pala/Chistera (grande', 'joko garbi)/Paleta/Xare/Frontenis/Pala corta/Rebot']",false,,RUE LEON LACHAMP LUMINY,13209,,Commune,false
306779,"{'lon': 5.4219, 'lat': 43.28365}",I132100012,COMPLEXE SPORTIF LEDEUC,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,282 BOULEVARD MIREILLE LAUZE,13210,,Commune,true
306780,"{'lon': 5.43465, 'lat': 43.27989}",I132100021,TENNIS CLUB QUEIREL ST LOUP,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,88 BD QUEIREL,13210,,Association(s),false
306781,"{'lon': 5.40421396494, 'lat': 43.2815756604}",I132100031,BASIC FIT,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Activités de forme et de santé'],false,,88 Avenue de la Capelette II,13210,BASIC FIT,,true
306782,"{'lon': 5.4768, 'lat': 43.28523}",I132110011,GYMNASE DE LA BARASSE,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,17 IMPASSE CAILLOLS,13211,,Commune,true
306783,"{'lon': 5.456114, 'lat': 43.297147}",I132110025,AMICALE BOULISTE DES LIBERATEURS ROUGUIE,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],true,,LA ROUGUIERE,13211,,Commune,false
306784,"{'lon': 5.457054, 'lat': 43.298769}",I132110026,CENTRE SOCIAL DE LA ROUGUIERE,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,,false,,,13211,,Association(s),false
306785,"{'lon': 5.456835, 'lat': 43.28654}",I132110030,GYMNASE SCOLAIRE MARIE MAURON,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Gymnastique Artistique', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Tennis de table']",false,,4 RUE GIMON,13211,,Commune,false
306786,"{'lon': 5.49948, 'lat': 43.28628}",I132110031,1ERE COMPAGNIE D'ARC DE MARSEILLE,Pas de tir à l'arc,Pas de tir,"[""Tir à l'arc""]",false,,38 CHEMIN DE LA GARE,13211,,Commune,false
306787,"{'lon': 5.5046, 'lat': 43.28033}",I132110044,TERRAINS SPORTIFS DES ESCOURTINES,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,32 BOULEVARD DE LA SOLITUDE,13211,,Commune,false
306788,"{'lon': 5.426744, 'lat': 43.297483}",I132120002,MIKADO GYM AND FIT,Salle de cours collectifs,Equipement d'activités de forme et de santé,['Gymnastique Aérobic'],false,,5 Rue Louis reybaud,13212,,Etablissement privé commercial,true
306789,"{'lon': 5.449214, 'lat': 43.300631}",I132120017,JEUX DE BOULES CENTRE D ANIMATION,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,40 CHEMIN DES CAMPANULES,13212,,Commune,false
306790,"{'lon': 5.437289, 'lat': 43.317899}",I132120027,STADE LA BOMBARDIERE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,AVENUE JEAN COMPADIEU,13212,,Commune,true
306791,"{'lon': 5.40922, 'lat': 43.29969}",I132120034,STADE SAINTE ELISABETH HOPKINSON,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,36 RUE BEAU PROLONGEE,13212,,Commune,true
306792,"{'lon': 5.4266, 'lat': 43.34585}",I132130001,STADE MALLET-LA BARONNE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,224 CHEMIN DE CHATEAU GOMBERT,13213,,Commune,true
306793,"{'lon': 5.42249, 'lat': 43.33621}",I132130026,ECOPARK ADVENTURES,Parcours Acrobatique en Hauteur/Site d'accrobranche,Divers équipements Sports de nature,['Escalade dans les arbres'],false,,20 Bd madeleine remusat QUARTIER SAINT JEROME,13213,,Etablissement privé commercial,false
306794,"{'lon': 5.419552, 'lat': 43.328158}",I132130031,MASSILIA SPORTS,Dojo / Salle d'arts martiaux,Salle de combat,['Judo / Jujitsu / Taïso'],false,,19 Avenue de fuveau,13213,,Association(s),true
306795,"{'lon': 5.4072189999999996, 'lat': 43.323868}",I132130048,Mini Foot St Just Corot,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,Impasse Signoret,13213,,Commune,true
306796,"{'lon': 5.388047, 'lat': 43.315659}",I132140010,Minifoot BUREL,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,23 Boulevard BUREL,13214,,Commune,true
306797,"{'lon': 5.39511, 'lat': 43.33196}",I132140022,COMPLEXE SPORTIF ST BARTHELEMY LA BUSSERINE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,TRAVERSE CADE BOULEVARD  JOURDAN PROLONGE,13214,,Commune,false
306798,"{'lon': 5.40198, 'lat': 43.33355}",I132140024,MINI FOOT LES FLAMMANDS,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,AVENUE GEORGES BRAQUE Cité les Flammands,13214,,Commune,false
306799,"{'lon': 5.37781, 'lat': 43.35125}",I132140031,TERRAIN MULTISPORTS LES MICOCOULIERS,Terrain mixte,Terrain de grands jeux,"['Activités de forme et de santé', 'Football / Football en salle (Futsal)']",true,,RUE FONTAINIEU,13214,,Commune,false
306800,"{'lon': 5.3642, 'lat': 43.3711}",I132150004,GYMNASE VALLON LES PINS,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Gymnastique Artistique', 'Handball / Mini hand / Handball de plage', 'Tennis', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,15 BOULEVARD DU BOSPHORE,13215,,Commune,false
306801,"{'lon': 5.35735, 'lat': 43.33412}",I132150007,STADE CAMPAGNE LEVEQUE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,CHEMIN DE LA MADRAGUE VILLE,13215,,Commune,false
306802,"{'lon': 5.37715, 'lat': 43.34264}",I132150014,COMPLEXE SPORTIF ROGER COUDERC ET STADE SAINT JOSEPH,Terrain mixte,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Rugby à 15 / Rugby à 7']",false,,23 BOULEVARD SIMON BOLIVAR,13215,,Commune,true
306803,"{'lon': 5.35348, 'lat': 43.36948}",I132150023,TERRAIN MULTISPORT DE PLAN D'AOU,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,BOULEVARD DU COMMANDANT THOLLON,13215,,Commune,false
306804,"{'lon': 5.3448, 'lat': 43.35502}",I132160001,Jeu de Boules Traverse du Pas du Faon,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,Traverse du Pas du Faon,13216,,Commune,true
306805,"{'lon': 5.33275, 'lat': 43.35805}",I132160020,Maison Municipale d'Arrondissement de SAINT HENRI,Salle de danse,Salle ou terrain spécialisé,['Autres Danses'],false,,113 RUE RABELAIS,13216,,Commune,false
306806,"{'lon': 5.34, 'lat': 43.3546}",I132160022,CAQ SAINT ANDRE,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,['Autres Danses'],false,,11 BD JEAN LABRO,13216,,Commune,true
306824,"{'lon': 5.2478, 'lat': 43.4584}",I131170025,ECOLE PRIMAIRE VICTOR MARTIN,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,16 AVENUE JEAN JAURES,13117,,Commune,true
306825,"{'lon': 5.40825, 'lat': 43.30776}",I132040010,ECOLE FEUILLERAIE,Multisports/City-stades,Multisports/City-stades,"['Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,87 BD ROUX,13204,,Etablissement d'enseignement privé,false
306826,"{'lon': 5.357518, 'lat': 43.287735}",I132070025,LYCEE COLBERT,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,13 Rue Capitaine Dessemond,13207,,Etablissement Public,true
306827,"{'lon': 5.3829, 'lat': 43.2787}",I132080011,LYCEE PERIER,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],,,270 Rue paradis,13208,,Etablissement Public,false
306828,"{'lon': 5.42336, 'lat': 43.25581}",I132090012,ECOLE LA ROUVIERE,Salle multisports (gymnase),Salle multisports,,false,,83 BD DU REDON,13209,,Commune,false
306829,"{'lon': 5.39632, 'lat': 43.28406}",I132100010,ECOLE PRIMAIRE MENPENTI,Multisports/City-stades,Multisports/City-stades,['Handball / Mini hand / Handball de plage'],false,,161 AVENUE DE TOULON,13210,,Commune,false
306830,"{'lon': 5.422649, 'lat': 43.341395}",I132130038,LYCEE ANTONIN ARTAUD,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,9 Chemin Notre Dame de la Consolation,13213,,Etablissement Public,true
306831,"{'lon': 5.425892, 'lat': 43.325058}",I132130045,École Frais Vallon Sud,Salle multisports (gymnase),Salle multisports,"['Handball / Mini hand / Handball de plage', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan']",false,,Avenue de Frais Vallon,13213,,Commune,true
306832,"{'lon': 5.409906, 'lat': 43.357235}",I132140002,École la Batarelle,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,Rue de LIssandre,13214,,Commune,true
306833,"{'lon': 5.396847, 'lat': 43.334825}",I132140009,École Émile VAYSSIERE,Salle multisports (gymnase),Salle multisports,['Basket-Ball'],false,,Rue de la Crau,13214,,Commune,true
306834,"{'lon': 5.364427, 'lat': 43.37289}",I132150048,Ecole Mixte St Antoine Palanque,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,Chemin de Lamartine,13215,,Commune,true
319435,"{'lon': 5.40265, 'lat': 43.47404}",I130010003,Arena du Pays d'Aix Palais des Sports,Salle multisports (gymnase),Salle multisports,"['Aikido / Aikibudo / Budo', 'Arbalète / Armes anciennes / Bench rest / Silhouettes métalliques / Tir sportif de vitesse', 'Autres Danses', 'Badminton', 'Jeu de volant', 'Basket-Ball', 'Billard (Français (carambole)', 'Snooker', 'Anglais', 'Américain)', 'Boxe française savate', 'Boxe thaïlandaise Muay Thaï', 'Bâton', 'Canne', 'Carabine (hors 300m) / Pistolet / Plateaux', 'Echecs', 'Escrime (Epée / Fleuret / Sabre )', 'Expression gymnique', 'Football / Football en salle (Futsal)', 'Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact', 'Gymnastique Acrobatique', 'Gymnastique Artistique', 'Gymnastique Aérobic', 'Gymnastique Rythmique', 'Handball / Mini hand / Handball de plage', 'Hockey en salle / Hockey sur gazon', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine', 'Sambo', 'Savate défense', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan', 'Tennis', 'Tir aux armes réglementaires', ""Tir à l'arc"", 'Trampoline / Double mini-tramp', 'Tumbling', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,1955 rue claude nicolas ledoux,13001,,Etablissement privé commercial,true
319436,"{'lon': 5.441276, 'lat': 43.526966}",I130010021,SALLE DE DANSE DE L'AIGLE D'OR,Salle de danse,Salle ou terrain spécialisé,['Autres Danses'],false,,2 bis Traverse de l'aigle d'or,13001,,Association(s),false
319437,"{'lon': 5.441665, 'lat': 43.528209}",I130010023,CLUB PROVENCE TIR,Pas de tir à la cible,Pas de tir,['Arbalète / Armes anciennes / Bench rest / Silhouettes métalliques / Tir sportif de vitesse'],false,,27 BOULEVARD DE LA REPUBLIQUE/TRAVERSE THIBAUD,13001,,Etablissement privé commercial,false
319438,"{'lon': 5.44593, 'lat': 43.51674}",I130010121,KEEP COOL FACULTES,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,"['Activités de forme et de santé', 'Musculation']",false,,24 AVENUE ROBERT SCHUMMAN,13001,,Etablissement privé commercial,false
319439,"{'lon': 5.4139990000000004, 'lat': 43.48413}",I130010141,STADE LAURENT RUZZETTU,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,AV FRANCIS VIDAL LUYNES,13001,,Commune,true
319440,"{'lon': 5.464515, 'lat': 43.519369}",I130010147,TENNIS CLUB D'AYGOSI,Court de tennis,Court de tennis,['Tennis'],false,,67 COURS GAMBETTA,13001,,Association(s),false
319441,"{'lon': 5.46167045826, 'lat': 43.5263752341}",I130010152,PISCINE METROPOLITAINE YVES BLANC,Bassin sportif de natation,Bassin de natation,"['Aquagym', 'Baignade loisirs', 'Natation course sportive']",,http://www.agglo-paysdaix.fr/sports/piscines/etablissements.html,26 AVENUE DES ECOLES MILITAIRES,13001,METROPOLE AIX MARSEILLE PROVENCE,EPCI,false
319442,"{'lon': 5.35945, 'lat': 43.60272}",I130010153,HARAS DES BRIDES,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,1815 ROUTE DE ROGNES,13001,,Etablissement privé commercial,false
319443,"{'lon': 5.46076834202, 'lat': 43.5100614873}",I130010160,GYMNASE DU LYCEE EMILE ZOLA,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,Avenue de la Cible,13001,,Région,true
319444,"{'lon': 5.4778, 'lat': 43.342}",I130020006,COMPLEXE SPORTIF JACQUES GAILLARD,Terrain de football,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Hockey en salle / Hockey sur gazon', 'Rugby à 13 / Rugby à 7', 'Rugby à 15 / Rugby à 7']",false,,Traverse le Pie d'Autry,13002,,Commune,true
319445,"{'lon': 5.1673, 'lat': 43.7026}",I130030002,TERRAINS DE TENNIS,Court de tennis,Court de tennis,['Tennis'],false,,RUE DU 8 MAI 1945,13003,,Commune,true
319446,"{'lon': 4.613649, 'lat': 43.685454}",I130040003,COMPLEXE ROBERT MOREL,Salle de cours collectifs,Equipement d'activités de forme et de santé,"['Activités de forme et de santé', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,RUE ROBERT MARTIN,13004,,Commune,false
319447,"{'lon': 4.643776, 'lat': 43.675394}",I130040004,COMPLEXE ROBERT MAUGET,Dojo / Salle d'arts martiaux,Salle de combat,"['Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,RUE DR SCHWEITZER,13004,,Commune,false
319448,"{'lon': 4.63777, 'lat': 43.69125}",I130040009,COMPLEXE GUY BERTHIER,Bassin ludique de natation,Bassin de natation,['Baignade loisirs'],,,AV DE STALINGRAD,13004,,Commune,false
319449,"{'lon': 4.6101790000000005, 'lat': 43.685789}",I130040010,COMPLEXE PHILIPPE ROUGET,Court de tennis,Court de tennis,['Tennis'],false,,RUE DE PSKOV QUARTIER DE TRINQUETAILLE,13004,,Commune,false
319450,"{'lon': 4.632043, 'lat': 43.669689}",I130040012,COMPLEXE PONT DE CRAU,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,QUARTIER PONT DE CRAU,13004,,Commune,false
319451,"{'lon': 5.176689, 'lat': 43.629734}",I130090001,TENNIS DE LA BARBEN,Court de tennis,Court de tennis,['Tennis'],false,,1 PLACE FORBIN,13009,,Commune,false
319452,"{'lon': 4.744011, 'lat': 43.895235}",I130100003,TENNIS MUNICIPAL,Court de tennis,Court de tennis,['Tennis'],false,,QUARTIER BASSETTE,13010,,Commune,true
319453,"{'lon': 5.166838, 'lat': 43.488021}",I130140010,COSEC - DOJO,Dojo / Salle d'arts martiaux,Salle de combat,"['Aikido / Aikibudo / Budo', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan']",false,,RUE FERNAND LEGER,13014,,Commune,true
319454,"{'lon': 5.593536, 'lat': 43.395402}",I130160002,CENTRE CULTUREL JEAN SLIMAN,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Musculation', 'Tai chi chuan / Chi gong']",false,,Avenue Jean Sliman,13016,,Commune,false
319455,"{'lon': 4.69178, 'lat': 43.857349}",I130170005,AIRE DE LOISIRS,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,AVENUE CHARLES DE GAULLE,13017,,Commune,false
319456,"{'lon': 5.36539, 'lat': 43.42649}",I130190007,PARC CLUB DE L'ARBOIS,Court de tennis,Court de tennis,['Tennis'],false,,Route Départementale 543,13019,,Etablissement privé commercial,false
319457,"{'lon': 5.35044, 'lat': 43.46336}",I130190011,GOLF DE LA CABRE D'OR,Practice,Parcours de golf,['Golf'],false,,1 ALLEE DU GOLF LE BOULARD,13019,,Etablissement privé commercial,true
319458,"{'lon': 5.15687, 'lat': 43.33872}",I130210003,COMPLEXE SPORTIF ROGER ARNAUD,Dojo / Salle d'arts martiaux,Salle de combat,"['Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Tai chi chuan / Chi gong']",false,,QUARTIER DE LA LOGE,13021,,Commune,true
319459,"{'lon': 5.53633, 'lat': 43.21799}",I130220009,COMPLEXE SÉBASTIEN D'ORSO,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,AVENUE DE LA VIGUERIE,13022,,Commune,true
319460,"{'lon': 5.14177710317, 'lat': 43.3954504081}",I130260002,COMPLEXE SPORTIF DE LA PLAINE DES SPORTS,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,161 avenue du bolmon,13026,,Commune,true
319461,"{'lon': 5.1665, 'lat': 43.3812}",I130260003,COMPLEXE SPORTIF LE GRAND JAS,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Gymnastique Artistique', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,Rue du Grand Jas,13026,,Commune,false
319462,"{'lon': 5.07065, 'lat': 43.5672}",I130290001,TENNIS CLUB DE CORNILLON CONFOUX,Court de tennis,Court de tennis,['Tennis'],false,,LOTISSEMENT LES MICOCOULIERS,13029,,Commune,false
319463,"{'lon': 5.07017, 'lat': 43.57691}",I130290006,ECURIES DE RIBOULAM,Carrière,Equipement équestre,"['Dressage', 'Equitation']",false,,CHEMIN DU CAMP LONG,13029,,Etablissement privé commercial,false
319464,"{'lon': 5.703551, 'lat': 43.263317}",I130300007,CHAPS WESTERN,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,CHEMIN DE LA ROQUE,13030,,Privé non commercial,true
319465,"{'lon': 4.945008, 'lat': 43.761592}",I130340008,Maison des Sports,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,AVENUE LEON BLUM,13034,,Commune,true
319466,"{'lon': 4.69037, 'lat': 43.72479}",I130380010,STADE DES LAGETTES,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,Les Lagettes,13038,,Commune,true
319467,"{'lon': 4.94069, 'lat': 43.44448}",I130390026,COMPLEXE SPORTIF PARSEMAIN,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,210 chemin du mazet,13039,,EPCI,false
319468,"{'lon': 5.577502, 'lat': 43.448735}",I130400011,mas et écurie la saisonneraie,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,chemin du lanet,13040,,Etablissement privé commercial,false
319469,"{'lon': 5.5265889999999995, 'lat': 43.476042}",I130400013,PISCINE COMMUNAUTAIRE VIRGINIE DEDIEU,Bassin ludique de natation,Bassin de natation,"['Aquagym', 'Baignade loisirs', 'Natation course sportive', 'Natation synchronisée']",,,205 ROUTE DE GARDANNE,13040,,EPCI,true
319470,"{'lon': 5.48995, 'lat': 43.45329}",I130410012,TERRAIN DE PROXIMITE ZAC NOTRE DAME,Parcours sportif/santé,Parcours sportif/santé,['Musculation'],true,,RUE DU VIEUX PONT ZAC NOTRE DAME,13041,,Commune,true
319471,"{'lon': 4.9652, 'lat': 43.5149}",I130470002,TERRAIN DE PROXIMITE DU BOUCASSON,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],true,,QUARTIER LE BOUCASSON,13047,,Commune,false
319472,"{'lon': 4.934, 'lat': 43.592}",I130470006,COMPLEXE SPORTIF O.ARCELLI,Salle de gymnastique sportive,Salle ou terrain spécialisé,"['Gymnastique Artistique', 'Gymnastique Rythmique']",false,,AVENUE DES GINESTES ENTRESSEN,13047,,Commune,false
