id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
269093,"{'lon': 5.45836, 'lat': 43.52467}",I130010119,LYCEE MILITAIRE,Salle de gymnastique sportive,Salle ou terrain spécialisé,"['Escalade', 'Gymnastique Acrobatique']",false,,13 boulevard des poilus,13001,,Etat,false
269630,"{'lon': 5.37805, 'lat': 43.49036}",I130010014,ENTE:ECOLE NATIONALE DES TECHNICIENS DE L'EQUIPEMENT,Salle de cours collectifs,Equipement d'activités de forme et de santé,"['Activités de forme et de santé', 'Boxe Anglaise']",false,,680 RUE ALBERT EINSTEIN Pôle d'activité d'Aix en Provence,13001,,Etat,true
269655,"{'lon': 5.391685, 'lat': 43.3062}",I132010007,LYCEE SAINT-CHARLES,Salle de danse,Salle ou terrain spécialisé,['Autres Danses'],false,,5 Rue guy fabre,13201,,Etablissement Public,true
269757,"{'lon': 5.394726, 'lat': 43.300948}",I132040016,ECOLE SAINT JOSEPH MADELEINE,Multisports/City-stades,Multisports/City-stades,['Football / Football en salle (Futsal)'],false,,172 bis BOULEVARD LIBERATION,13204,,Association(s),false
271429,"{'lon': 5.41413009167, 'lat': 43.4795439822}",I130010159,LYCEE GEORGES DUBY,Piste d'athlétisme isolée,Equipement d'athlétisme,"['Course sur piste', 'Saut']",false,,Rue Georges Duby,13001,,Région,true
271430,"{'lon': 5.4227, 'lat': 43.2794}",I132100005,LYCEE PROFESSIONNEL AMPERE,Dojo / Salle d'arts martiaux,Salle de combat,"['Boxe Anglaise', 'Judo / Jujitsu / Taïso']",false,,56 Boulevard romain rolland,13210,,Etablissement Public,true
273258,"{'lon': 5.4456, 'lat': 43.50941}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Salle d'escrime,Salle ou terrain spécialisé,"['Escrime (Epée / Fleuret / Sabre )', 'Pentathlon Moderne']",false,,62 chemin du viaduc,13001,,Etablissement Public,true
273940,"{'lon': 5.41395574808, 'lat': 43.4790734059}",I130010159,LYCEE GEORGES DUBY,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,Rue Georges Duby,13001,,Région,true
274117,"{'lon': 5.45288, 'lat': 43.51825}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Court de tennis,Court de tennis,['Tennis'],false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
274286,"{'lon': 5.45288, 'lat': 43.51825}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Court de tennis,Court de tennis,['Tennis'],false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
274287,"{'lon': 5.446558, 'lat': 43.507367}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Pas de tir à la cible,Pas de tir,['Carabine (hors 300m) / Pistolet / Plateaux'],false,,62 chemin du viaduc,13001,region,,true
277348,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,83 TRAVERSE PARAGON,13208,,Commune,true
277453,"{'lon': 5.433753, 'lat': 43.511791}",I130010087,COLLEGE DE LA NATIVITE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,8 RUE JEAN ANDREANI,13001,,Etablissement d'enseignement privé,true
279297,"{'lon': 5.4624369999999995, 'lat': 43.511359}",I130010004,COLLEGE ARC DE MEYRAN,Piste d'athlétisme isolée,Equipement d'athlétisme,"['Course sur piste', 'Saut']",false,,RUE HENRI MOISSAN,13001,,Etablissement Public,true
279298,"{'lon': 5.420661, 'lat': 43.558085}",I130010098,INSTALLATIONS SPORTIVES ECOLE DE CELONY,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,200 CHEMIN DES PLATRIERES CELONY,13001,,Commune,false
279299,"{'lon': 5.415272, 'lat': 43.52816}",I130010115,INSTALLATIONS SPORTIVES ECOLE JOSEPH D'ARBAUD,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],true,,RUE CHARLOUN RIEU,13001,,Commune,true
279308,"{'lon': 5.391685, 'lat': 43.3062}",I132010007,LYCEE SAINT-CHARLES,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,5 Rue guy fabre,13201,,Etablissement Public,true
279315,"{'lon': 5.393126, 'lat': 43.257639}",I132080071,LYCEE PROFESSIONNEL FREDERIC MISTRAL,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Lancer', 'Saut']",false,,48 Boulevard de Saint-Anne,13208,,Etablissement Public,false
279319,"{'lon': 5.4625, 'lat': 43.285091}",I132110023,COLLEGE F. VILLON,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,,false,,18 RUE COURENCQ,13211,,Commune,false
279460,"{'lon': 5.40042, 'lat': 43.31167}",I132040011,ECOLE EUGENE CAS,Terrain mixte,Terrain de grands jeux,,false,,217 AV CHARTREUX,13204,,Commune,false
279462,"{'lon': 5.414397, 'lat': 43.3238}",I132130039,LYCEE DENIS DIDEROT,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Boxe Anglaise', 'Escalade', 'Gymnastique Rythmique', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,Boulevard laveran,13213,,Etablissement Public,true
280160,"{'lon': 5.45926630497, 'lat': 43.5105166814}",I130010160,GYMNASE DU LYCEE EMILE ZOLA,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,Avenue de la Cible,13001,,Région,true
280190,"{'lon': 5.3895, 'lat': 43.2584}",I132080057,LYCEE MISTRAL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,BD DE SAINTE ANNE,13208,,Région,false
280298,"{'lon': 5.433751, 'lat': 43.511797}",I130010087,COLLEGE DE LA NATIVITE,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,8 RUE JEAN ANDREANI,13001,,Etablissement d'enseignement privé,true
280299,"{'lon': 5.44386, 'lat': 43.50825}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Expression gymnique', 'Gymnastique Artistique', 'Gymnastique Aérobic']",false,,62 chemin du viaduc,13001,,Etablissement Public,true
280300,"{'lon': 5.56388, 'lat': 43.29879}",I130050018,COLLEGE NATHALIE SARRAUTE,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,Route d'Eoures,13005,,Commune,true
280301,"{'lon': 5.204354, 'lat': 43.41479}",I130540029,Lycée Maurice Genevoix,Piste d'athlétisme 2 à 4 couloirs,Equipement d'athlétisme,['Course sur piste'],false,,Avenue du General de Gaulle,13054,,Commune,false
281053,"{'lon': 5.391685, 'lat': 43.3062}",I132010007,LYCEE SAINT-CHARLES,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,5 Rue guy fabre,13201,,Etablissement Public,true
281058,"{'lon': 5.484679, 'lat': 43.289736}",I132110004,ETABLISSEMENT PENITENTIAIRE POUR MINEURS,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,MONTEE DU COMMANDANT DE ROBIEN,13211,,Etat,false
281059,"{'lon': 5.448533, 'lat': 43.307611}",I132120009,COLLEGE DES CAILLOLS,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,TRAVERSE DE LA SARIETTE,13212,,Commune,true
281146,"{'lon': 5.564339, 'lat': 43.298839}",I130050018,COLLEGE NATHALIE SARRAUTE,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Expression gymnique']",false,,Route d'Eoures,13005,,Commune,true
281148,"{'lon': 5.451568, 'lat': 43.539629}",I130010002,COLLEGE SAINT EUTROPE,Aire de saut,Equipement d'athlétisme,['Saut'],false,,1 CHEMIN DE SAINT DONAT,13001,,Etablissement Public,true
281149,"{'lon': 5.272151, 'lat': 43.424868}",I131170037,LYCEE JEAN MONNET,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,AVENUE RHIN DANUBE,13117,,Etablissement Public,true
290654,"{'lon': 5.437098, 'lat': 43.533172}",I130010037,ECOLE DE DANSE TOURNIER,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Danses par Couple (Danses de compétition)']",false,,10 Avenue de lattre tassigny,13001,,Etablissement privé commercial,false
290679,"{'lon': 5.35121, 'lat': 43.46553}",I130190004,PLATEAU ECOLE DU PETIT LAC,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,ZAC DU PETIT DU LAC,13019,,Commune,false
290680,"{'lon': 5.3573, 'lat': 43.46048}",I130190009,PLATEAU SPORTIF ECOLE DE LA TREBILLANE,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,RUE RENE CASSIN,13019,,Commune,false
290713,"{'lon': 5.45195, 'lat': 43.5394}",I130010002,COLLEGE SAINT EUTROPE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,1 CHEMIN DE SAINT DONAT,13001,,Etablissement Public,true
290714,"{'lon': 5.45202, 'lat': 43.51731}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Bassin mixte de natation,Bassin de natation,"['Baignade loisirs', 'Nage avec palmes', 'Natation course sportive', 'Natation synchronisée', 'Plongée subaquatique (Plongée libre)', 'Water-Polo']",,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
290715,"{'lon': 5.420144, 'lat': 43.525761}",I130010079,INSTALLATION SPORTIVE ECOLE HENRI WALLON,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",true,,2 Rue  Hugo Ely,13001,,Commune,true
290716,"{'lon': 5.433089, 'lat': 43.524513}",I130010083,INSTALLATIONS SPORTIVES ECOLE LA MARESCHALE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",true,,AV ALBERT BAUDOIN,13001,,Commune,false
290717,"{'lon': 5.548612, 'lat': 43.281288}",I130050022,COLLEGE LOU GARLABAN,Multisports/City-stades,Multisports/City-stades,"['Activités de forme et de santé', 'Handball / Mini hand / Handball de plage']",false,,AVENUE DE L'AMITIE BC 531,13005,,Etablissement Public,true
290718,"{'lon': 5.38111, 'lat': 43.44081}",I130190008,ECOLE AUGUSTE BENOIT,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,RUE SAINT PIERRE,13019,,Commune,false
290719,"{'lon': 5.45498, 'lat': 43.46819}",I130410010,LYCEE AGRICOLE DE VALABRE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Course sur piste', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Lancer', 'Saut', 'Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CHEMIN MOULIN FORT,13041,,Commune,false
290825,"{'lon': 5.405069, 'lat': 43.30118}",I132040004,ECOLE DE DANSE EVOLUTION,Salle de danse,Salle ou terrain spécialisé,['Danses par Couple (Danses de compétition)'],false,,5 Allées des deux freres freschi,13204,,Association(s),false
290848,"{'lon': 5.484679, 'lat': 43.289736}",I132110004,ETABLISSEMENT PENITENTIAIRE POUR MINEURS,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,MONTEE DU COMMANDANT DE ROBIEN,13211,,Etat,false
290876,"{'lon': 4.9835, 'lat': 43.4938}",I130470038,PLATEAU SCOLAIRE CAMILLE PIERRON,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,ALLEE DES PIBOULES LE PREPAOU,13047,,Commune,false
290877,"{'lon': 4.983103, 'lat': 43.505493}",I130470045,COLLEGE ELIE COUTAREL,Multisports/City-stades,Multisports/City-stades,['Basket-Ball'],false,,35 RUE DES CANADELS,13047,,Département,true
290878,"{'lon': 5.2005, 'lat': 43.4101}",I130540005,ECOLE HENRI FABRE - LES FONTINELLES -,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,BOULEVARD DE LA SIGNORE,13054,,Commune,false
290879,"{'lon': 5.03689, 'lat': 43.54693}",I130920001,LYCEE PROFESSIONNEL DES FERRAGES,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,BD JOLIOT CURIE QUARTIER LES FERRAGES,13092,,Région,false
290880,"{'lon': 5.70707, 'lat': 43.68654}",I130990004,SALLE POLYVALENTE GROUPE SCOLAIRE PAUL CAILLAT,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Autres Danses', 'Gymnastique Artistique', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,RUE DES ECOLES,13099,,Commune,true
290881,"{'lon': 5.2837, 'lat': 43.427}",I131170021,ECOLE PRIMAIRE DES PINCHINADES,Multisports/City-stades,Multisports/City-stades,['Basket-Ball'],false,,QUARTIER LES PINCHINADES,13117,,Commune,true
290882,"{'lon': 5.2493, 'lat': 43.55732}",I131180007,PLATEAU EPS SCOLAIRE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,RUE DU POUCHON,13118,,Commune,true
290883,"{'lon': 5.40484, 'lat': 43.30036}",I132040005,ECOLE BOTINELLY,Salle de gymnastique sportive,Salle ou terrain spécialisé,['Gymnastique Rythmique'],false,,23 bis BOULEVARD LOUIS BOTINELLY,13204,,Commune,false
290884,"{'lon': 5.4227, 'lat': 43.2794}",I132100005,LYCEE PROFESSIONNEL AMPERE,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,56 Boulevard romain rolland,13210,,Etablissement Public,true
290885,"{'lon': 5.43117, 'lat': 43.27559}",I132100018,ECOLE MIXTE CHANTEPERDRIX,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,640 TRAVERSE CHANTEPERDRIX,13210,,Commune,true
290886,"{'lon': 5.42248, 'lat': 43.2772}",I132100019,ECOLE MIXTE DES 3 PONTS,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CHEMIN CHANTEPERDRIX,13210,,Commune,true
290887,"{'lon': 5.438353, 'lat': 43.317923}",I132120028,ECOLE DE LA BOMBARDIERE,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Gymnastique Acrobatique', 'Tennis de table', 'Trampoline / Double mini-tramp']",false,,RUE CHARLES KADDOUZ,13212,,Commune,true
290889,"{'lon': 5.4341571, 'lat': 43.3302348}",I132130058,Collège Stephane Mallarmé,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Gymnastique Artistique', 'Tennis de table']",,,Avenue de la croix rouge,13213,,Etablissement Public,false
290892,"{'lon': 5.3585, 'lat': 43.3374}",I132150059,ECOLE DE LA 2eme CHANCE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,360 CHEMIN DE LA MADRAGUE VILLE,13215,,Privé non commercial,true
290893,"{'lon': 5.34128, 'lat': 43.357493}",I132160008,Ecole St André Condorcet,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,64 Rue Condorcet,13216,,Commune,true
297312,"{'lon': 5.44654, 'lat': 43.50878}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,62 chemin du viaduc,13001,,Etablissement Public,true
297802,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Terrain mixte,Terrain de grands jeux,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,83 TRAVERSE PARAGON,13208,,Commune,true
298955,"{'lon': 5.45837, 'lat': 43.52465}",I130010119,LYCEE MILITAIRE,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,"['Haltérophilie / Force athlétique', 'Musculation']",false,,13 boulevard des poilus,13001,,Etat,false
299696,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Basket-Ball', 'Gymnastique Rythmique', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,83 TRAVERSE PARAGON,13208,,Commune,true
299760,"{'lon': 5.45844, 'lat': 43.52444}",I130010119,LYCEE MILITAIRE,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,13 boulevard des poilus,13001,,Etat,false
302016,"{'lon': 5.3828, 'lat': 43.2959}",I132010006,LYCEE THIERS,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,5 PLACE DU LYCEE,13201,,Etablissement Public,true
302026,"{'lon': 5.431729, 'lat': 43.534286}",I130010093,INSTALLATION SPORTIVES ECOLE FREDERIC MISTRAL,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],true,,AV DOYEN GUYON,13001,,Commune,true
302027,"{'lon': 5.43203, 'lat': 43.51411}",I130010111,INSTALLATION SPORTIVES ECOLE LES FLORALIES,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Musculation', 'Tennis']",false,,75 Avenue du Club Hippique,13001,,Commune,true
302028,"{'lon': 5.455728, 'lat': 43.516635}",I130010114,INSTALLATION SPORTIVES ECOLES DE CUQUES,Terrain de volley-ball,Terrain extérieur de petits jeux collectifs,['Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley'],true,,1 RUE DE CUQUES,13001,,Commune,false
302029,"{'lon': 5.235942, 'lat': 43.396538}",I130430013,COLLEGE LYCEE SAINT LOUIS - SAINTE MARIE,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,ALLEE DE SAINT LOUIS,13043,,Etablissement d'enseignement privé,true
302030,"{'lon': 5.49619, 'lat': 43.4751}",I130600002,GROUPE SCOLAIRE VIRGILE ARENE,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,AVENUE JEAN PETIT LE PLAN,13060,,Commune,true
302031,"{'lon': 5.58108, 'lat': 43.64689}",I130740002,PLATEAUX EPS ECOLE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,RUE DES ECOLES,13074,,Etablissement Public,true
302032,"{'lon': 4.94942, 'lat': 43.82127}",I130890005,COLLEGE FRANCOISE DOLTO,Terrain mixte,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Rugby à 15 / Rugby à 7']",false,,42 ROUTE DE MOLLEGES,13089,,EPCI,true
302034,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Salle de boxe,Salle de combat,['Boxe Anglaise'],false,,239 CHEMIN MORGIOU,13209,,Etat,false
302040,"{'lon': 5.4127659999999995, 'lat': 43.300559}",I132120037,COLLEGE DARIUS MILHAUD,Court de tennis,Court de tennis,['Tennis'],false,,30 BOULEVARD LOUIS ARMAND,13212,,Département,true
302195,"{'lon': 5.4092459999999996, 'lat': 43.328127}",I132130057,COLLEGE AUGUSTE RENOIR,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,50 AVENUE SAINT PAUL,13213,,Département,true
302196,"{'lon': 5.35934, 'lat': 43.3376}",I132150059,ECOLE DE LA 2eme CHANCE,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Tennis de table']",false,,360 CHEMIN DE LA MADRAGUE VILLE,13215,,Privé non commercial,true
303188,"{'lon': 5.3827, 'lat': 43.2964}",I132010006,LYCEE THIERS,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,5 PLACE DU LYCEE,13201,,Etablissement Public,true
303191,"{'lon': 5.371161, 'lat': 43.314239}",I132030017,LYCEE PROFESSIONNEL LE CHATELIER,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,,false,,108 Avenue Roger Salengro,13203,,Etablissement Public,true
303197,"{'lon': 5.3895, 'lat': 43.2584}",I132080057,LYCEE MISTRAL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,BD DE SAINTE ANNE,13208,,Région,false
303201,"{'lon': 5.462236, 'lat': 43.285204}",I132110023,COLLEGE F. VILLON,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley'],false,,18 RUE COURENCQ,13211,,Commune,false
303222,"{'lon': 5.4624369999999995, 'lat': 43.511359}",I130010004,COLLEGE ARC DE MEYRAN,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,RUE HENRI MOISSAN,13001,,Etablissement Public,true
303223,"{'lon': 5.45288, 'lat': 43.51825}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Court de tennis,Court de tennis,['Tennis'],false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
303224,"{'lon': 5.469689, 'lat': 43.516916}",I130010102,INSTALLATIONS SPORTIVES ECOLE DU VAL ST ANDRE,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,75 Rue  Edmond Michelet,13001,,Commune,false
303225,"{'lon': 4.63970124722, 'lat': 43.6961860118}",I130040047,LYCEE POLYVALENT MONTMAJOUR,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,Chemin des Moines,13004,,Etablissement Public,true
303226,"{'lon': 4.94929, 'lat': 43.82034}",I130890005,COLLEGE FRANCOISE DOLTO,Terrain mixte,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Rugby à 13 / Rugby à 7', 'Rugby à 15 / Rugby à 7']",false,,42 ROUTE DE MOLLEGES,13089,,EPCI,true
303227,"{'lon': 4.6658, 'lat': 43.8056}",I131080020,ECOLE ELEMENTAIRE JEAN MACE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,RUE FABRE D'EGLANTINE TARASCON,13108,,Commune,false
303228,"{'lon': 5.36975, 'lat': 43.30746}",I132020012,COLLEGE JEAN CLAUDE IZZO,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,2 Place jean-joseph espercieux,13202,,Département,true
303229,"{'lon': 5.399247, 'lat': 43.30143}",I132040001,LYCEE MICHELET,Salle multisports (gymnase),Salle multisports,"['Gymnastique Rythmique', 'Trampoline / Double mini-tramp']",false,,21 Avenue marechal foch,13204,,Etablissement Public,true
303230,"{'lon': 5.39863, 'lat': 43.29612}",I132050003,Ecole CHAVE,Multisports/City-stades,Multisports/City-stades,['Handball / Mini hand / Handball de plage'],false,,193 BD CHAVE,13205,,Commune,true
303231,"{'lon': 5.400574, 'lat': 43.293296}",I132050011,LYCEE MARIE CURIE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,16 Boulevard jeanne d'arc,13205,,Région,true
303232,"{'lon': 5.38286, 'lat': 43.29074}",I132060015,ECOLE PUBLIQUE Chabanon,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,23 Rue CHABANON,13206,,Commune,true
303233,"{'lon': 5.39169, 'lat': 43.26822}",I132080047,GYMNASE AZOULAY ECOLE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,TRAVERSE DES PALETTES,13208,,Commune,true
303234,"{'lon': 5.408892, 'lat': 43.328158}",I132130057,COLLEGE AUGUSTE RENOIR,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,50 AVENUE SAINT PAUL,13213,,Département,true
303235,"{'lon': 5.363874, 'lat': 43.373142}",I132150048,Ecole Mixte St Antoine Palanque,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Tennis']",false,,Chemin de Lamartine,13215,,Commune,true
306760,"{'lon': 5.38258, 'lat': 43.29696}",I132010006,LYCEE THIERS,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,5 PLACE DU LYCEE,13201,,Région,true
306769,"{'lon': 5.373032, 'lat': 43.287062}",I132060014,COLLEGE ANATOLE FRANCE,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Tennis de table']",false,,8 COURS PUGET,13206,,Département,false
306774,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Multisports/City-stades,Multisports/City-stades,"['Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,83 TRAVERSE PARAGON,13208,,Commune,true
306785,"{'lon': 5.456835, 'lat': 43.28654}",I132110030,GYMNASE SCOLAIRE MARIE MAURON,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Gymnastique Artistique', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Tennis de table']",false,,4 RUE GIMON,13211,,Commune,false
306824,"{'lon': 5.2478, 'lat': 43.4584}",I131170025,ECOLE PRIMAIRE VICTOR MARTIN,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,16 AVENUE JEAN JAURES,13117,,Commune,true
306825,"{'lon': 5.40825, 'lat': 43.30776}",I132040010,ECOLE FEUILLERAIE,Multisports/City-stades,Multisports/City-stades,"['Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,87 BD ROUX,13204,,Etablissement d'enseignement privé,false
306826,"{'lon': 5.357518, 'lat': 43.287735}",I132070025,LYCEE COLBERT,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,13 Rue Capitaine Dessemond,13207,,Etablissement Public,true
306827,"{'lon': 5.3829, 'lat': 43.2787}",I132080011,LYCEE PERIER,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],,,270 Rue paradis,13208,,Etablissement Public,false
